,Store,StoreType,Date
1069,39,a,2015-05-01
1070,39,a,2015-05-14
1071,39,a,2015-05-25
1072,39,a,2015-06-04
1073,40,a,2013-01-01
1074,40,a,2013-03-29
1075,40,a,2013-04-01
1076,40,a,2013-05-01
1077,40,a,2013-05-09
1078,40,a,2013-05-20
1079,40,a,2013-05-30
1080,40,a,2013-10-03
1081,40,a,2013-11-01
1082,40,a,2013-12-25
1083,40,a,2013-12-26
1084,40,a,2014-01-01
1085,40,a,2014-04-18
1086,40,a,2014-04-21
1087,40,a,2014-05-01
1088,40,a,2014-05-29
1089,40,a,2014-06-09
1090,40,a,2014-06-19
1091,40,a,2014-10-03
1092,40,a,2014-11-01
1093,40,a,2014-12-25
1094,40,a,2014-12-26
1095,40,a,2015-01-01
1096,40,a,2015-04-03
1097,40,a,2015-04-06
1098,40,a,2015-05-01
1099,40,a,2015-05-14
1100,40,a,2015-05-25
1101,40,a,2015-06-04
1102,41,d,2013-01-01
1103,41,d,2013-01-06
1104,41,d,2013-03-29
1105,41,d,2013-04-01
1106,41,d,2013-05-01
1107,41,d,2013-05-09
1108,41,d,2013-05-20
1109,41,d,2013-05-30
1110,41,d,2013-08-15
1111,41,d,2013-10-03
1112,41,d,2013-11-01
1113,41,d,2013-12-25
1114,41,d,2013-12-26
1115,41,d,2014-01-01
1116,41,d,2014-01-06
1117,41,d,2014-04-18
1118,41,d,2014-04-21
1119,41,d,2014-05-01
1120,41,d,2014-05-29
1121,41,d,2014-06-09
1122,41,d,2014-06-19
1123,41,d,2015-01-01
1124,41,d,2015-01-06
1125,41,d,2015-04-03
1126,41,d,2015-04-06
1127,41,d,2015-05-01
1128,41,d,2015-05-14
1129,41,d,2015-05-25
1130,41,d,2015-06-04
1131,41,d,2015-08-15
1132,42,a,2013-01-01
1133,42,a,2013-03-29
1134,42,a,2013-04-01
1135,42,a,2013-05-01
1136,42,a,2013-05-09
1137,42,a,2013-05-20
1138,42,a,2013-05-30
1139,42,a,2013-10-03
1140,42,a,2013-11-01
1141,42,a,2013-12-25
1142,42,a,2013-12-26
1143,42,a,2014-01-01
1144,42,a,2014-04-18
1145,42,a,2014-04-21
1146,42,a,2014-05-01
1147,42,a,2014-05-29
1148,42,a,2014-06-09
1149,42,a,2014-06-19
1150,42,a,2014-10-03
1151,42,a,2014-11-01
1152,42,a,2014-12-25
1153,42,a,2014-12-26
1154,42,a,2015-01-01
1155,42,a,2015-04-03
1156,42,a,2015-04-06
1157,42,a,2015-05-01
1158,42,a,2015-05-14
1159,42,a,2015-05-25
1160,42,a,2015-06-04
1161,43,d,2013-01-01
1162,43,d,2013-03-29
1163,43,d,2013-04-01
1164,43,d,2013-05-01
1165,43,d,2013-05-09
1166,43,d,2013-05-20
1167,43,d,2013-05-30
1168,43,d,2013-10-03
1169,43,d,2013-11-01
1170,43,d,2013-12-25
1171,43,d,2013-12-26
1172,43,d,2014-01-01
1173,43,d,2014-04-18
1174,43,d,2014-04-21
1175,43,d,2014-05-01
1176,43,d,2014-05-29
1177,43,d,2014-06-09
1178,43,d,2014-06-19
1179,43,d,2014-10-03
1180,43,d,2014-11-01
1181,43,d,2014-12-25
1182,43,d,2014-12-26
1183,43,d,2015-01-01
1184,43,d,2015-04-03
1185,43,d,2015-04-06
1186,43,d,2015-05-01
1187,43,d,2015-05-14
1188,43,d,2015-05-25
1189,43,d,2015-06-04
1190,44,a,2013-01-01
1191,44,a,2013-03-29
1192,44,a,2013-04-01
1193,44,a,2013-05-01
1194,44,a,2013-05-09
1195,44,a,2013-05-20
1196,44,a,2013-10-03
1197,44,a,2013-12-25
1198,44,a,2013-12-26
1199,44,a,2014-01-01
1200,44,a,2014-04-18
1201,44,a,2014-04-21
1202,44,a,2014-05-01
1203,44,a,2014-05-29
1204,44,a,2014-06-09
1205,44,a,2014-10-03
1206,44,a,2014-12-25
1207,44,a,2014-12-26
1208,44,a,2015-01-01
1209,44,a,2015-04-03
1210,44,a,2015-04-06
1211,44,a,2015-05-01
1212,44,a,2015-05-14
1213,44,a,2015-05-25
1214,45,d,2013-01-01
1215,45,d,2013-03-29
1216,45,d,2013-04-01
1217,45,d,2013-05-01
1218,45,d,2013-05-09
1219,45,d,2013-05-20
1220,45,d,2013-05-30
1221,45,d,2013-10-03
1222,45,d,2013-11-01
1223,45,d,2013-12-25
1224,45,d,2013-12-26
1225,45,d,2014-01-01
1226,45,d,2014-04-18
1227,45,d,2014-04-21
1228,45,d,2014-05-01
1229,45,d,2014-05-29
1230,45,d,2014-06-09
1231,45,d,2014-06-19
1232,45,d,2014-10-03
1233,45,d,2014-11-01
1234,45,d,2014-12-25
1235,45,d,2014-12-26
1236,45,d,2015-01-01
1237,45,d,2015-04-03
1238,45,d,2015-04-06
1239,45,d,2015-05-01
1240,45,d,2015-05-14
1241,45,d,2015-05-25
1242,45,d,2015-06-04
1243,46,c,2013-01-01
1244,46,c,2013-01-06
1245,46,c,2013-03-29
1246,46,c,2013-04-01
1247,46,c,2013-05-01
1248,46,c,2013-05-09
1249,46,c,2013-05-20
1250,46,c,2013-05-30
1251,46,c,2013-08-15
1252,46,c,2013-10-03
1253,46,c,2013-11-01
1254,46,c,2013-12-25
1255,46,c,2013-12-26
1256,46,c,2014-01-01
1257,46,c,2014-01-06
1258,46,c,2014-04-18
1259,46,c,2014-04-21
1260,46,c,2014-05-01
1261,46,c,2014-05-29
1262,46,c,2014-06-09
1263,46,c,2014-06-19
1264,46,c,2015-01-01
1265,46,c,2015-01-06
1266,46,c,2015-04-03
1267,46,c,2015-04-06
1268,46,c,2015-05-01
1269,46,c,2015-05-14
1270,46,c,2015-05-25
1271,46,c,2015-06-04
1272,46,c,2015-08-15
1273,47,a,2013-01-01
1274,47,a,2013-03-29
1275,47,a,2013-04-01
1276,47,a,2013-05-01
1277,47,a,2013-05-09
1278,47,a,2013-05-20
1279,47,a,2013-10-03
1280,47,a,2013-12-25
1281,47,a,2013-12-26
1282,47,a,2014-01-01
1283,47,a,2014-04-18
1284,47,a,2014-04-21
1285,47,a,2014-05-01
1286,47,a,2014-05-29
1287,47,a,2014-06-09
1288,47,a,2014-10-03
1289,47,a,2014-12-25
1290,47,a,2014-12-26
1291,47,a,2015-01-01
1292,47,a,2015-04-03
1293,47,a,2015-04-06
1294,47,a,2015-05-01
1295,47,a,2015-05-14
1296,47,a,2015-05-25
1297,48,a,2013-01-01
1298,48,a,2013-03-29
1299,48,a,2013-04-01
1300,48,a,2013-05-01
1301,48,a,2013-05-09
1302,48,a,2013-05-20
1303,48,a,2013-10-03
1304,48,a,2013-12-25
1305,48,a,2013-12-26
1306,48,a,2014-01-01
1307,48,a,2014-04-18
1308,48,a,2014-04-21
1309,48,a,2014-05-01
1310,48,a,2014-05-29
1311,48,a,2014-06-09
1312,48,a,2014-10-03
1313,48,a,2014-12-25
1314,48,a,2014-12-26
1315,48,a,2015-01-01
1316,48,a,2015-04-03
1317,48,a,2015-04-06
1318,48,a,2015-05-01
1319,48,a,2015-05-14
1320,48,a,2015-05-25
1321,49,d,2013-01-01
1322,49,d,2013-01-06
1323,49,d,2013-03-29
1324,49,d,2013-04-01
1325,49,d,2013-05-01
1326,49,d,2013-05-09
1327,49,d,2013-05-20
1328,49,d,2013-05-30
1329,49,d,2013-10-03
1330,49,d,2013-11-01
1331,49,d,2013-12-25
1332,49,d,2013-12-26
1333,49,d,2014-01-01
1334,49,d,2014-01-06
1335,49,d,2014-04-18
1336,49,d,2014-04-21
1337,49,d,2014-05-01
1338,49,d,2014-05-29
1339,49,d,2014-06-09
1340,49,d,2014-06-19
1341,49,d,2014-10-03
1342,49,d,2014-11-01
1343,49,d,2014-12-25
1344,49,d,2014-12-26
1345,49,d,2015-01-01
1346,49,d,2015-01-06
1347,49,d,2015-04-03
1348,49,d,2015-04-06
1349,49,d,2015-05-01
1350,49,d,2015-05-14
1351,49,d,2015-05-25
1352,49,d,2015-06-04
1353,50,d,2013-01-01
1354,50,d,2013-03-29
1355,50,d,2013-04-01
1356,50,d,2013-05-01
1357,50,d,2013-05-09
1358,50,d,2013-05-20
1359,50,d,2013-05-30
1360,50,d,2013-10-03
1361,50,d,2013-11-01
1362,50,d,2013-12-25
1363,50,d,2013-12-26
1364,50,d,2014-01-01
1365,50,d,2014-04-18
1366,50,d,2014-04-21
1367,50,d,2014-05-01
1368,50,d,2014-05-29
1369,50,d,2014-06-09
1370,50,d,2014-06-19
1371,50,d,2014-10-03
1372,50,d,2014-11-01
1373,50,d,2014-12-25
1374,50,d,2014-12-26
1375,50,d,2015-01-01
1376,50,d,2015-04-03
1377,50,d,2015-04-06
1378,50,d,2015-05-01
1379,50,d,2015-05-14
1380,50,d,2015-05-25
1381,50,d,2015-06-04
1382,51,a,2013-01-01
1383,51,a,2013-01-06
1384,51,a,2013-03-29
1385,51,a,2013-04-01
1386,51,a,2013-05-01
1387,51,a,2013-05-09
1388,51,a,2013-05-20
1389,51,a,2013-05-30
1390,51,a,2013-08-15
1391,51,a,2013-10-03
1392,51,a,2013-11-01
1393,51,a,2013-12-25
1394,51,a,2013-12-26
1395,51,a,2014-01-01
1396,51,a,2014-01-06
1397,51,a,2014-04-18
1398,51,a,2014-04-21
1399,51,a,2014-05-01
1400,51,a,2014-05-29
1401,51,a,2014-06-09
1402,51,a,2014-06-19
1403,51,a,2015-01-01
1404,51,a,2015-01-06
1405,51,a,2015-04-03
1406,51,a,2015-04-06
1407,51,a,2015-05-01
1408,51,a,2015-05-14
1409,51,a,2015-05-25
1410,51,a,2015-06-04
1411,51,a,2015-08-15
1412,52,d,2013-01-01
1413,52,d,2013-01-06
1414,52,d,2013-03-29
1415,52,d,2013-04-01
1416,52,d,2013-05-01
1417,52,d,2013-05-09
1418,52,d,2013-05-20
1419,52,d,2013-05-30
1420,52,d,2013-08-15
1421,52,d,2013-10-03
1422,52,d,2013-11-01
1423,52,d,2013-12-25
1424,52,d,2013-12-26
1425,52,d,2014-01-01
1426,52,d,2014-01-06
1427,52,d,2014-04-18
1428,52,d,2014-04-21
1429,52,d,2014-05-01
1430,52,d,2014-05-29
1431,52,d,2014-06-09
1432,52,d,2014-06-19
1433,52,d,2015-01-01
1434,52,d,2015-01-06
1435,52,d,2015-04-03
1436,52,d,2015-04-06
1437,52,d,2015-05-01
1438,52,d,2015-05-14
1439,52,d,2015-05-25
1440,52,d,2015-06-04
1441,52,d,2015-08-15
1442,53,a,2013-01-01
1443,53,a,2013-03-29
1444,53,a,2013-04-01
1445,53,a,2013-05-01
1446,53,a,2013-05-09
1447,53,a,2013-05-20
1448,53,a,2013-10-03
1449,53,a,2013-12-25
1450,53,a,2013-12-26
1451,53,a,2014-01-01
1452,53,a,2014-04-18
1453,53,a,2014-04-21
1454,53,a,2014-05-01
1455,53,a,2014-05-29
1456,53,a,2014-06-09
1457,53,a,2014-10-03
1458,53,a,2014-12-25
1459,53,a,2014-12-26
1460,53,a,2015-01-01
1461,53,a,2015-04-03
1462,53,a,2015-04-06
1463,53,a,2015-05-01
1464,53,a,2015-05-14
1465,53,a,2015-05-25
1466,54,d,2013-01-01
1467,54,d,2013-01-06
1468,54,d,2013-03-29
1469,54,d,2013-04-01
1470,54,d,2013-05-09
1471,54,d,2013-05-20
1472,54,d,2013-10-31
1473,54,d,2013-12-25
1474,54,d,2013-12-26
1475,54,d,2014-01-01
1476,54,d,2014-01-06
1477,54,d,2014-04-18
1478,54,d,2014-04-21
1479,54,d,2014-05-29
1480,54,d,2014-06-09
1481,54,d,2014-10-03
1482,54,d,2014-12-25
1483,54,d,2014-12-26
1484,54,d,2015-01-01
1485,54,d,2015-01-06
1486,54,d,2015-04-03
1487,54,d,2015-04-06
1488,54,d,2015-05-14
1489,54,d,2015-05-25
1490,55,a,2013-01-01
1491,55,a,2013-03-29
1492,55,a,2013-04-01
1493,55,a,2013-05-01
1494,55,a,2013-05-09
1495,55,a,2013-05-20
1496,55,a,2013-10-03
1497,55,a,2013-10-31
1498,55,a,2013-11-20
1499,55,a,2013-12-25
1500,55,a,2013-12-26
1501,55,a,2014-01-01
1502,55,a,2014-04-18
1503,55,a,2014-04-21
1504,55,a,2014-05-01
1505,55,a,2014-05-29
1506,55,a,2014-06-09
1507,55,a,2014-10-03
1508,55,a,2014-10-31
1509,55,a,2014-11-19
1510,55,a,2014-12-25
1511,55,a,2014-12-26
1512,55,a,2015-01-01
1513,55,a,2015-04-03
1514,55,a,2015-04-06
1515,55,a,2015-05-01
1516,55,a,2015-05-14
1517,55,a,2015-05-25
1518,56,d,2013-01-01
1519,56,d,2013-03-29
1520,56,d,2013-04-01
1521,56,d,2013-05-01
1522,56,d,2013-05-09
1523,56,d,2013-05-20
1524,56,d,2013-05-30
1525,56,d,2013-10-03
1526,56,d,2013-12-25
1527,56,d,2013-12-26
1528,56,d,2014-01-01
1529,56,d,2014-04-18
1530,56,d,2014-04-21
1531,56,d,2014-05-01
1532,56,d,2014-05-29
1533,56,d,2014-06-09
1534,56,d,2014-06-19
1535,56,d,2014-10-03
1536,56,d,2014-12-25
1537,56,d,2014-12-26
1538,56,d,2015-01-01
1539,56,d,2015-04-03
1540,56,d,2015-04-06
1541,56,d,2015-05-01
1542,56,d,2015-05-14
1543,56,d,2015-05-25
1544,56,d,2015-06-04
1545,57,d,2013-01-01
1546,57,d,2013-03-29
1547,57,d,2013-04-01
1548,57,d,2013-05-01
1549,57,d,2013-05-09
1550,57,d,2013-05-20
1551,57,d,2013-10-03
1552,57,d,2013-10-31
1553,57,d,2013-11-20
1554,57,d,2013-12-25
1555,57,d,2013-12-26
1556,57,d,2014-01-01
1557,57,d,2014-04-18
1558,57,d,2014-04-21
1559,57,d,2014-05-01
1560,57,d,2014-05-29
1561,57,d,2014-06-09
1562,57,d,2014-10-03
1563,57,d,2014-10-31
1564,57,d,2014-11-19
1565,57,d,2014-12-25
1566,57,d,2014-12-26
1567,57,d,2015-01-01
1568,57,d,2015-04-03
1569,57,d,2015-04-06
1570,57,d,2015-05-01
1571,57,d,2015-05-14
1572,57,d,2015-05-25
1573,58,a,2013-01-01
1574,58,a,2013-01-06
1575,58,a,2013-03-29
1576,58,a,2013-04-01
1577,58,a,2013-05-01
1578,58,a,2013-05-09
1579,58,a,2013-05-20
1580,58,a,2013-05-30
1581,58,a,2013-10-03
1582,58,a,2013-11-01
1583,58,a,2013-12-25
1584,58,a,2013-12-26
1585,58,a,2014-01-01
1586,58,a,2014-01-06
1587,58,a,2014-04-18
1588,58,a,2014-04-21
1589,58,a,2014-05-01
1590,58,a,2014-05-29
1591,58,a,2014-06-09
1592,58,a,2014-06-19
1593,58,a,2015-01-01
1594,58,a,2015-01-06
1595,58,a,2015-04-03
1596,58,a,2015-04-06
1597,58,a,2015-05-01
1598,58,a,2015-05-14
1599,58,a,2015-05-25
1600,58,a,2015-06-04
1601,59,a,2013-01-01
1602,59,a,2013-03-29
1603,59,a,2013-04-01
1604,59,a,2013-05-01
1605,59,a,2013-05-09
1606,59,a,2013-05-20
1607,59,a,2013-10-03
1608,59,a,2013-10-31
1609,59,a,2013-12-25
1610,59,a,2013-12-26
1611,59,a,2014-01-01
1612,59,a,2014-04-18
1613,59,a,2014-04-21
1614,59,a,2014-05-01
1615,59,a,2014-05-29
1616,59,a,2014-06-09
1617,59,a,2014-10-03
1618,59,a,2014-10-31
1619,59,a,2014-12-25
1620,59,a,2014-12-26
1621,59,a,2015-04-03
1622,59,a,2015-04-06
1623,59,a,2015-05-01
1624,59,a,2015-05-14
1625,59,a,2015-05-25
1626,60,d,2013-01-01
1627,60,d,2013-03-29
1628,60,d,2013-04-01
1629,60,d,2013-05-01
1630,60,d,2013-05-09
1631,60,d,2013-05-20
1632,60,d,2013-10-03
1633,60,d,2013-10-31
1634,60,d,2013-11-20
1635,60,d,2013-12-25
1636,60,d,2013-12-26
1637,60,d,2014-01-01
1638,60,d,2014-04-18
1639,60,d,2014-04-21
1640,60,d,2014-05-01
1641,60,d,2014-05-29
1642,60,d,2014-06-09
1643,60,d,2014-10-03
1644,60,d,2014-10-31
1645,60,d,2014-11-19
1646,60,d,2014-12-25
1647,60,d,2014-12-26
1648,60,d,2015-01-01
1649,60,d,2015-04-03
1650,60,d,2015-04-06
1651,60,d,2015-05-01
1652,60,d,2015-05-14
1653,60,d,2015-05-25
1654,61,a,2013-01-01
1655,61,a,2013-01-06
1656,61,a,2013-03-29
1657,61,a,2013-04-01
1658,61,a,2013-05-01
1659,61,a,2013-05-09
1660,61,a,2013-05-20
1661,61,a,2013-05-30
1662,61,a,2013-10-03
1663,61,a,2013-11-01
1664,61,a,2013-12-25
1665,61,a,2013-12-26
1666,61,a,2014-01-01
1667,61,a,2014-01-06
1668,61,a,2014-04-18
1669,61,a,2014-04-21
1670,61,a,2014-05-01
1671,61,a,2014-05-29
1672,61,a,2014-06-09
1673,61,a,2014-06-19
1674,61,a,2014-10-03
1675,61,a,2014-11-01
1676,61,a,2014-12-25
1677,61,a,2014-12-26
1678,61,a,2015-01-01
1679,61,a,2015-01-06
1680,61,a,2015-04-03
1681,61,a,2015-04-06
1682,61,a,2015-05-01
1683,61,a,2015-05-14
1684,61,a,2015-05-25
1685,61,a,2015-06-04
1686,62,a,2013-01-01
1687,62,a,2013-03-29
1688,62,a,2013-04-01
1689,62,a,2013-05-01
1690,62,a,2013-05-09
1691,62,a,2013-05-20
1692,62,a,2013-05-30
1693,62,a,2013-10-03
1694,62,a,2013-11-01
1695,62,a,2013-12-25
1696,62,a,2013-12-26
1697,62,a,2014-01-01
1698,62,a,2014-04-18
1699,62,a,2014-04-21
1700,62,a,2014-05-01
1701,62,a,2014-05-29
1702,62,a,2014-06-09
1703,62,a,2014-06-19
1704,62,a,2014-10-03
1705,62,a,2014-11-01
1706,62,a,2014-12-25
1707,62,a,2014-12-26
1708,62,a,2015-01-01
1709,62,a,2015-04-03
1710,62,a,2015-04-06
1711,62,a,2015-05-01
1712,62,a,2015-05-14
1713,62,a,2015-05-25
1714,62,a,2015-06-04
1715,63,c,2013-01-01
1716,63,c,2013-03-29
1717,63,c,2013-04-01
1718,63,c,2013-05-01
1719,63,c,2013-05-09
1720,63,c,2013-05-20
1721,63,c,2013-10-03
1722,63,c,2013-12-25
1723,63,c,2013-12-26
1724,63,c,2014-01-01
1725,63,c,2014-04-18
1726,63,c,2014-04-21
1727,63,c,2014-05-01
1728,63,c,2014-05-29
1729,63,c,2014-06-09
1730,63,c,2014-10-03
1731,63,c,2014-12-25
1732,63,c,2014-12-26
1733,63,c,2015-01-01
1734,63,c,2015-04-03
1735,63,c,2015-04-06
1736,63,c,2015-05-01
1737,63,c,2015-05-14
1738,63,c,2015-05-25
1739,64,d,2013-01-01
1740,64,d,2013-03-29
1741,64,d,2013-04-01
1742,64,d,2013-05-01
1743,64,d,2013-05-09
1744,64,d,2013-05-20
1745,64,d,2013-05-30
1746,64,d,2013-10-03
1747,64,d,2013-11-01
1748,64,d,2013-12-25
1749,64,d,2013-12-26
1750,64,d,2014-01-01
1751,64,d,2014-04-18
1752,64,d,2014-04-21
1753,64,d,2014-05-01
1754,64,d,2014-05-29
1755,64,d,2014-06-09
1756,64,d,2014-06-19
1757,64,d,2014-10-03
1758,64,d,2014-11-01
1759,64,d,2014-12-25
1760,64,d,2014-12-26
1761,64,d,2015-01-01
1762,64,d,2015-04-03
1763,64,d,2015-04-06
1764,64,d,2015-05-01
1765,64,d,2015-05-14
1766,64,d,2015-05-25
1767,64,d,2015-06-04
1768,65,a,2013-01-01
1769,65,a,2013-01-06
1770,65,a,2013-03-29
1771,65,a,2013-04-01
1772,65,a,2013-05-01
1773,65,a,2013-05-09
1774,65,a,2013-05-20
1775,65,a,2013-10-03
1776,65,a,2013-10-31
1777,65,a,2013-12-25
1778,65,a,2013-12-26
1779,65,a,2014-01-01
1780,65,a,2014-01-06
1781,65,a,2014-04-18
1782,65,a,2014-04-21
1783,65,a,2014-05-01
1784,65,a,2014-05-29
1785,65,a,2014-06-09
1786,65,a,2014-10-03
1787,65,a,2014-10-31
1788,65,a,2014-12-25
1789,65,a,2014-12-26
1790,65,a,2015-01-01
1791,65,a,2015-01-06
1792,65,a,2015-04-03
1793,65,a,2015-04-06
1794,65,a,2015-05-01
1795,65,a,2015-05-14
1796,65,a,2015-05-25
1797,66,d,2013-01-01
1798,66,d,2013-01-06
1799,66,d,2013-03-29
1800,66,d,2013-04-01
1801,66,d,2013-05-01
1802,66,d,2013-05-09
1803,66,d,2013-05-20
1804,66,d,2013-05-30
1805,66,d,2013-10-03
1806,66,d,2013-11-01
1807,66,d,2013-12-25
1808,66,d,2013-12-26
1809,66,d,2014-01-01
1810,66,d,2014-01-06
1811,66,d,2014-04-18
1812,66,d,2014-04-21
1813,66,d,2014-05-01
1814,66,d,2014-05-29
1815,66,d,2014-06-09
1816,66,d,2014-06-19
1817,66,d,2014-10-03
1818,66,d,2014-11-01
1819,66,d,2014-12-25
1820,66,d,2014-12-26
1821,66,d,2015-01-01
1822,66,d,2015-01-06
1823,66,d,2015-04-03
1824,66,d,2015-04-06
1825,66,d,2015-05-01
1826,66,d,2015-05-14
1827,66,d,2015-05-25
1828,66,d,2015-06-04
1829,67,a,2013-01-01
1830,67,a,2013-01-06
1831,67,a,2013-03-29
1832,67,a,2013-04-01
1833,67,a,2013-05-01
1834,67,a,2013-05-09
1835,67,a,2013-05-20
1836,67,a,2013-05-30
1837,67,a,2013-10-03
1838,67,a,2013-11-01
1839,67,a,2013-12-25
1840,67,a,2013-12-26
1841,67,a,2014-01-01
1842,67,a,2014-01-06
1843,67,a,2014-04-18
1844,67,a,2014-04-21
1845,67,a,2014-05-01
1846,67,a,2014-05-29
1847,67,a,2014-06-09
1848,67,a,2014-06-19
1849,67,a,2014-10-03
1850,67,a,2014-11-01
1851,67,a,2014-12-25
1852,67,a,2014-12-26
1853,67,a,2015-01-01
1854,67,a,2015-01-06
1855,67,a,2015-04-03
1856,67,a,2015-04-06
1857,67,a,2015-05-01
1858,67,a,2015-05-14
1859,67,a,2015-05-25
1860,67,a,2015-06-04
1861,68,a,2013-01-01
1862,68,a,2013-03-29
1863,68,a,2013-04-01
1864,68,a,2013-05-01
1865,68,a,2013-05-09
1866,68,a,2013-05-20
1867,68,a,2013-10-03
1868,68,a,2013-12-25
1869,68,a,2013-12-26
1870,68,a,2014-01-01
1871,68,a,2014-04-18
1872,68,a,2014-04-21
1873,68,a,2014-05-01
1874,68,a,2014-05-29
1875,68,a,2014-06-09
1876,68,a,2014-10-03
1877,68,a,2014-12-25
1878,68,a,2014-12-26
1879,68,a,2015-01-01
1880,68,a,2015-04-03
1881,68,a,2015-04-06
1882,68,a,2015-05-01
1883,68,a,2015-05-14
1884,68,a,2015-05-25
1885,69,c,2013-01-01
1886,69,c,2013-03-29
1887,69,c,2013-04-01
1888,69,c,2013-05-01
1889,69,c,2013-05-09
1890,69,c,2013-05-20
1891,69,c,2013-05-30
1892,69,c,2013-10-03
1893,69,c,2013-12-25
1894,69,c,2013-12-26
1895,69,c,2014-01-01
1896,69,c,2014-04-18
1897,69,c,2014-04-21
1898,69,c,2014-05-01
1899,69,c,2014-05-29
1900,69,c,2014-06-09
1901,69,c,2014-06-19
1902,69,c,2014-10-03
1903,69,c,2014-12-25
1904,69,c,2014-12-26
1905,69,c,2015-01-01
1906,69,c,2015-04-03
1907,69,c,2015-04-06
1908,69,c,2015-05-01
1909,69,c,2015-05-14
1910,69,c,2015-05-25
1911,69,c,2015-06-04
1912,70,c,2013-01-01
1913,70,c,2013-03-29
1914,70,c,2013-04-01
1915,70,c,2013-05-01
1916,70,c,2013-05-09
1917,70,c,2013-05-20
1918,70,c,2013-10-03
1919,70,c,2013-12-25
1920,70,c,2013-12-26
1921,70,c,2014-01-01
1922,70,c,2014-04-18
1923,70,c,2014-04-21
1924,70,c,2014-05-01
1925,70,c,2014-05-29
1926,70,c,2014-06-09
1927,70,c,2014-10-03
1928,70,c,2014-12-25
1929,70,c,2014-12-26
1930,70,c,2015-01-01
1931,70,c,2015-04-03
1932,70,c,2015-04-06
1933,70,c,2015-05-01
1934,70,c,2015-05-14
1935,70,c,2015-05-25
1936,71,a,2013-01-01
1937,71,a,2013-03-29
1938,71,a,2013-04-01
1939,71,a,2013-05-01
1940,71,a,2013-05-09
1941,71,a,2013-05-20
1942,71,a,2013-05-30
1943,71,a,2013-10-03
1944,71,a,2013-11-01
1945,71,a,2013-12-25
1946,71,a,2013-12-26
1947,71,a,2014-01-01
1948,71,a,2014-04-18
1949,71,a,2014-04-21
1950,71,a,2014-05-01
1951,71,a,2014-05-29
1952,71,a,2014-06-09
1953,71,a,2014-06-19
1954,71,a,2014-10-03
1955,71,a,2014-11-01
1956,71,a,2014-12-25
1957,71,a,2014-12-26
1958,71,a,2015-01-01
1959,71,a,2015-04-03
1960,71,a,2015-04-06
1961,71,a,2015-05-01
1962,71,a,2015-05-14
1963,71,a,2015-05-25
1964,71,a,2015-06-04
1965,72,a,2013-01-01
1966,72,a,2013-01-06
1967,72,a,2013-03-29
1968,72,a,2013-04-01
1969,72,a,2013-05-01
1970,72,a,2013-05-09
1971,72,a,2013-05-20
1972,72,a,2013-05-30
1973,72,a,2013-10-03
1974,72,a,2013-11-01
1975,72,a,2013-12-25
1976,72,a,2013-12-26
1977,72,a,2014-01-01
1978,72,a,2014-01-06
1979,72,a,2014-04-18
1980,72,a,2014-04-21
1981,72,a,2014-05-01
1982,72,a,2014-05-29
1983,72,a,2014-06-09
1984,72,a,2014-06-19
1985,72,a,2015-01-01
1986,72,a,2015-01-06
1987,72,a,2015-04-03
1988,72,a,2015-04-06
1989,72,a,2015-05-01
1990,72,a,2015-05-14
1991,72,a,2015-05-25
1992,72,a,2015-06-04
1993,73,a,2013-01-01
1994,73,a,2013-03-29
1995,73,a,2013-04-01
1996,73,a,2013-05-01
1997,73,a,2013-05-09
1998,73,a,2013-05-20
1999,73,a,2013-10-03
2000,73,a,2013-12-25
2001,73,a,2013-12-26
2002,73,a,2014-01-01
2003,73,a,2014-04-18
2004,73,a,2014-04-21
2005,73,a,2014-05-01
2006,73,a,2014-05-29
2007,73,a,2014-06-09
2008,73,a,2014-10-03
2009,73,a,2014-12-25
2010,73,a,2014-12-26
2011,73,a,2015-01-01
2012,73,a,2015-04-03
2013,73,a,2015-04-06
2014,73,a,2015-05-01
2015,73,a,2015-05-14
2016,73,a,2015-05-25
2017,74,a,2013-01-01
2018,74,a,2013-03-29
2019,74,a,2013-04-01
2020,74,a,2013-05-01
2021,74,a,2013-05-09
2022,74,a,2013-05-20
2023,74,a,2013-05-30
2024,74,a,2013-10-03
2025,74,a,2013-11-01
2026,74,a,2013-12-25
2027,74,a,2013-12-26
2028,74,a,2014-01-01
2029,74,a,2014-04-18
2030,74,a,2014-04-21
2031,74,a,2014-05-01
2032,74,a,2014-05-29
2033,74,a,2014-06-09
2034,74,a,2014-06-19
2035,74,a,2014-10-03
2036,74,a,2014-11-01
2037,74,a,2014-12-25
2038,74,a,2014-12-26
2039,74,a,2015-01-01
2040,74,a,2015-04-03
2041,74,a,2015-04-06
2042,74,a,2015-05-01
2043,74,a,2015-05-14
2044,74,a,2015-05-25
2045,74,a,2015-06-04
2046,75,d,2013-01-01
2047,75,d,2013-03-29
2048,75,d,2013-04-01
2049,75,d,2013-05-01
2050,75,d,2013-05-09
2051,75,d,2013-05-20
2052,75,d,2013-10-03
2053,75,d,2013-12-25
2054,75,d,2013-12-26
2055,75,d,2014-01-01
2056,75,d,2014-04-18
2057,75,d,2014-04-21
2058,75,d,2014-05-01
2059,75,d,2014-05-29
2060,75,d,2014-06-09
2061,75,d,2014-10-03
2062,75,d,2014-12-25
2063,75,d,2014-12-26
2064,75,d,2015-01-01
2065,75,d,2015-04-03
2066,75,d,2015-04-06
2067,75,d,2015-05-01
